date,year,month,day,dow,od_pair,market_country,dest_country,n_flights,total_capacity,expected_demand,latent_seats,yield_economy_usd,shock_factor,seasonal_index,dow_factor,trend_factor
2020-07-26,2020,7,26,6,HK→US,HK,US,2,702,664.4,713,1049.23,0.8121,1.0985,1.06,1.2554
2020-07-27,2020,7,27,0,HK→US,HK,US,2,702,673.1,652,1059.72,0.8121,1.0985,1.05,1.2554
2020-07-28,2020,7,28,1,HK→US,HK,US,2,702,452.2,456,794.7,0.8121,1.0985,0.88,1.2554
2020-07-29,2020,7,29,2,HK→US,HK,US,2,702,476.4,485,823.65,0.8121,1.0985,0.92,1.2554
2020-07-30,2020,7,30,3,HK→US,HK,US,2,702,618.5,607,994.22,0.8121,1.0985,1.02,1.2554
2020-07-31,2020,7,31,4,HK→US,HK,US,2,702,610.9,587,985.14,0.8121,1.0985,1.15,1.2554
2020-08-01,2020,8,1,5,HK→US,HK,US,2,702,344.7,337,665.58,0.6289,1.0254,0.92,1.2587
2020-08-02,2020,8,2,6,HK→US,HK,US,2,702,437.0,442,776.4,0.6289,1.0254,1.06,1.2587
2020-08-03,2020,8,3,0,HK→US,HK,US,2,702,427.9,422,765.45,0.6289,1.0254,1.05,1.2587
2020-08-04,2020,8,4,1,HK→US,HK,US,2,702,381.9,374,710.25,0.6289,1.0254,0.88,1.2587
2020-08-05,2020,8,5,2,HK→US,HK,US,2,702,339.5,330,659.45,0.6289,1.0254,0.92,1.2587
2020-08-06,2020,8,6,3,HK→US,HK,US,2,702,397.2,386,728.63,0.6289,1.0254,1.02,1.2587
2020-08-07,2020,8,7,4,HK→US,HK,US,2,702,500.9,522,853.07,0.6289,1.0254,1.15,1.2587
2020-08-08,2020,8,8,5,HK→US,HK,US,2,702,409.8,394,743.78,0.6289,1.0254,0.92,1.2587
2020-08-09,2020,8,9,6,HK→US,HK,US,2,702,509.2,471,862.99,0.6289,1.0254,1.06,1.2587
2020-08-10,2020,8,10,0,HK→US,HK,US,2,702,449.7,467,791.68,0.6289,1.0254,1.05,1.2587
2020-08-11,2020,8,11,1,HK→US,HK,US,2,702,378.5,396,706.19,0.6289,1.0254,0.88,1.2587
2020-08-12,2020,8,12,2,HK→US,HK,US,2,702,402.8,392,735.33,0.6289,1.0254,0.92,1.2587
2020-08-13,2020,8,13,3,HK→US,HK,US,2,702,493.3,541,843.97,0.6289,1.0254,1.02,1.2587
2020-08-14,2020,8,14,4,HK→US,HK,US,2,702,518.4,531,874.1,0.6289,1.0254,1.15,1.2587
2020-08-15,2020,8,15,5,HK→US,HK,US,2,702,374.0,338,700.77,0.6289,1.0254,0.92,1.2587
2020-08-16,2020,8,16,6,HK→US,HK,US,2,702,473.3,473,819.98,0.6289,1.0254,1.06,1.2587
2020-08-17,2020,8,17,0,HK→US,HK,US,2,702,501.4,470,853.74,0.6289,1.0254,1.05,1.2587
2020-08-18,2020,8,18,1,HK→US,HK,US,2,702,349.0,338,670.76,0.6289,1.0254,0.88,1.2587
2020-08-19,2020,8,19,2,HK→US,HK,US,2,702,401.1,412,733.31,0.6289,1.0254,0.92,1.2587
2020-08-20,2020,8,20,3,HK→US,HK,US,2,702,378.9,369,706.65,0.6289,1.0254,1.02,1.2587
2020-08-21,2020,8,21,4,HK→US,HK,US,2,702,476.2,497,823.43,0.6289,1.0254,1.15,1.2587
2020-08-22,2020,8,22,5,HK→US,HK,US,2,702,393.9,363,724.7,0.6289,1.0254,0.92,1.2587
2020-08-23,2020,8,23,6,HK→US,HK,US,2,702,406.1,408,739.35,0.6289,1.0254,1.06,1.2587
2020-08-24,2020,8,24,0,HK→US,HK,US,2,702,422.5,437,759.05,0.6289,1.0254,1.05,1.2587
2020-08-25,2020,8,25,1,HK→US,HK,US,2,702,352.1,375,674.46,0.6289,1.0254,0.88,1.2587
2020-08-26,2020,8,26,2,HK→US,HK,US,2,702,356.6,332,679.9,0.6289,1.0254,0.92,1.2587
2020-08-27,2020,8,27,3,HK→US,HK,US,2,702,420.7,442,756.79,0.6289,1.0254,1.02,1.2587
2020-08-28,2020,8,28,4,HK→US,HK,US,2,702,464.3,501,809.21,0.6289,1.0254,1.15,1.2587
2020-08-29,2020,8,29,5,HK→US,HK,US,2,702,377.3,388,704.82,0.6289,1.0254,0.92,1.2587
2020-08-30,2020,8,30,6,HK→US,HK,US,2,702,456.8,460,800.21,0.6289,1.0254,1.06,1.2587
2020-08-31,2020,8,31,0,HK→US,HK,US,2,702,480.4,449,828.47,0.6289,1.0254,1.05,1.2587
2020-09-01,2020,9,1,1,HK→US,HK,US,2,702,213.1,231,507.7,0.4214,0.9338,0.88,1.2621
2020-09-02,2020,9,2,2,HK→US,HK,US,2,702,233.6,219,532.37,0.4214,0.9338,0.92,1.2621
2020-09-03,2020,9,3,3,HK→US,HK,US,2,702,219.8,226,515.71,0.4214,0.9338,1.02,1.2621
2020-09-04,2020,9,4,4,HK→US,HK,US,2,702,307.4,286,620.93,0.4214,0.9338,1.15,1.2621
2020-09-05,2020,9,5,5,HK→US,HK,US,2,702,228.5,254,526.26,0.4214,0.9338,0.92,1.2621
2020-09-06,2020,9,6,6,HK→US,HK,US,2,702,290.4,319,600.51,0.4214,0.9338,1.06,1.2621
2020-09-07,2020,9,7,0,HK→US,HK,US,2,702,241.4,246,541.64,0.4214,0.9338,1.05,1.2621
2020-09-08,2020,9,8,1,HK→US,HK,US,2,702,201.8,201,494.14,0.4214,0.9338,0.88,1.2621
2020-09-09,2020,9,9,2,HK→US,HK,US,2,702,225.5,229,522.58,0.4214,0.9338,0.92,1.2621
2020-09-10,2020,9,10,3,HK→US,HK,US,2,702,248.6,258,550.32,0.4214,0.9338,1.02,1.2621
2020-09-11,2020,9,11,4,HK→US,HK,US,2,702,238.5,245,538.16,0.4214,0.9338,1.15,1.2621
2020-09-12,2020,9,12,5,HK→US,HK,US,2,702,203.0,209,495.64,0.4214,0.9338,0.92,1.2621
2020-09-13,2020,9,13,6,HK→US,HK,US,2,702,240.3,216,540.31,0.4214,0.9338,1.06,1.2621
2020-09-14,2020,9,14,0,HK→US,HK,US,2,702,214.8,229,509.71,0.4214,0.9338,1.05,1.2621
2020-09-15,2020,9,15,1,HK→US,HK,US,2,702,203.4,212,496.14,0.4214,0.9338,0.88,1.2621
2020-09-16,2020,9,16,2,HK→US,HK,US,2,702,248.1,243,549.75,0.4214,0.9338,0.92,1.2621
2020-09-17,2020,9,17,3,HK→US,HK,US,2,702,292.4,274,602.84,0.4214,0.9338,1.02,1.2621
2020-09-18,2020,9,18,4,HK→US,HK,US,2,702,283.5,286,592.24,0.4214,0.9338,1.15,1.2621
2020-09-19,2020,9,19,5,HK→US,HK,US,2,702,239.0,237,538.84,0.4214,0.9338,0.92,1.2621
2020-09-20,2020,9,20,6,HK→US,HK,US,2,702,253.1,270,555.75,0.4214,0.9338,1.06,1.2621
2020-09-21,2020,9,21,0,HK→US,HK,US,2,702,262.8,285,567.32,0.4214,0.9338,1.05,1.2621
2020-09-22,2020,9,22,1,HK→US,HK,US,2,702,206.9,205,500.3,0.4214,0.9338,0.88,1.2621
2020-09-23,2020,9,23,2,HK→US,HK,US,2,702,215.9,198,511.07,0.4214,0.9338,0.92,1.2621
2020-09-24,2020,9,24,3,HK→US,HK,US,2,702,202.5,208,495.0,0.4214,0.9338,1.02,1.2621
2020-09-25,2020,9,25,4,HK→US,HK,US,2,702,342.7,356,663.26,0.4214,0.9338,1.15,1.2621
2020-09-26,2020,9,26,5,HK→US,HK,US,2,702,227.1,209,524.5,0.4214,0.9338,0.92,1.2621
2020-09-27,2020,9,27,6,HK→US,HK,US,2,702,259.0,228,562.77,0.4214,0.9338,1.06,1.2621
2020-09-28,2020,9,28,0,HK→US,HK,US,2,702,245.2,250,546.23,0.4214,0.9338,1.05,1.2621
2020-09-29,2020,9,29,1,HK→US,HK,US,2,702,265.6,278,570.68,0.4214,0.9338,0.88,1.2621
2020-09-30,2020,9,30,2,HK→US,HK,US,2,702,228.3,230,525.92,0.4214,0.9338,0.92,1.2621
2020-10-01,2020,10,1,3,HK→US,HK,US,2,702,351.5,374,673.75,0.5952,0.8919,1.02,1.2654
2020-10-02,2020,10,2,4,HK→US,HK,US,2,702,372.9,360,699.42,0.5952,0.8919,1.15,1.2654
2020-10-03,2020,10,3,5,HK→US,HK,US,2,702,330.4,334,648.5,0.5952,0.8919,0.92,1.2654
2020-10-04,2020,10,4,6,HK→US,HK,US,2,702,347.6,351,669.17,0.5952,0.8919,1.06,1.2654
2020-10-05,2020,10,5,0,HK→US,HK,US,2,702,357.6,336,681.13,0.5952,0.8919,1.05,1.2654
2020-10-06,2020,10,6,1,HK→US,HK,US,2,702,316.0,307,631.2,0.5952,0.8919,0.88,1.2654
2020-10-07,2020,10,7,2,HK→US,HK,US,2,702,293.2,274,603.81,0.5952,0.8919,0.92,1.2654
2020-10-08,2020,10,8,3,HK→US,HK,US,2,702,335.4,329,654.5,0.5952,0.8919,1.02,1.2654
2020-10-09,2020,10,9,4,HK→US,HK,US,2,702,373.4,403,700.1,0.5952,0.8919,1.15,1.2654
2020-10-10,2020,10,10,5,HK→US,HK,US,2,702,277.1,257,584.46,0.5952,0.8919,0.92,1.2654
2020-10-11,2020,10,11,6,HK→US,HK,US,2,702,344.0,316,664.83,0.5952,0.8919,1.06,1.2654
2020-10-12,2020,10,12,0,HK→US,HK,US,2,702,323.8,313,640.52,0.5952,0.8919,1.05,1.2654
2020-10-13,2020,10,13,1,HK→US,HK,US,2,702,268.6,252,574.31,0.5952,0.8919,0.88,1.2654
2020-10-14,2020,10,14,2,HK→US,HK,US,2,702,272.3,269,578.79,0.5952,0.8919,0.92,1.2654
2020-10-15,2020,10,15,3,HK→US,HK,US,2,702,314.8,321,629.8,0.5952,0.8919,1.02,1.2654
2020-10-16,2020,10,16,4,HK→US,HK,US,2,702,403.9,378,736.64,0.5952,0.8919,1.15,1.2654
2020-10-17,2020,10,17,5,HK→US,HK,US,2,702,284.6,296,593.53,0.5952,0.8919,0.92,1.2654
2020-10-18,2020,10,18,6,HK→US,HK,US,2,702,374.2,362,701.04,0.5952,0.8919,1.06,1.2654
2020-10-19,2020,10,19,0,HK→US,HK,US,2,702,363.0,381,687.55,0.5952,0.8919,1.05,1.2654
2020-10-20,2020,10,20,1,HK→US,HK,US,2,702,297.4,275,608.83,0.5952,0.8919,0.88,1.2654
2020-10-21,2020,10,21,2,HK→US,HK,US,2,702,299.0,313,610.81,0.5952,0.8919,0.92,1.2654
2020-10-22,2020,10,22,3,HK→US,HK,US,2,702,337.2,329,656.61,0.5952,0.8919,1.02,1.2654
2020-10-23,2020,10,23,4,HK→US,HK,US,2,702,410.2,426,744.19,0.5952,0.8919,1.15,1.2654
2020-10-24,2020,10,24,5,HK→US,HK,US,2,702,331.2,343,649.47,0.5952,0.8919,0.92,1.2654
2020-10-25,2020,10,25,6,HK→US,HK,US,2,702,365.0,373,689.98,0.5952,0.8919,1.06,1.2654
2020-10-26,2020,10,26,0,HK→US,HK,US,2,702,326.2,347,643.46,0.5952,0.8919,1.05,1.2654
2020-10-27,2020,10,27,1,HK→US,HK,US,2,702,281.0,276,589.22,0.5952,0.8919,0.88,1.2654
2020-10-28,2020,10,28,2,HK→US,HK,US,2,702,298.8,299,610.61,0.5952,0.8919,0.92,1.2654
2020-10-29,2020,10,29,3,HK→US,HK,US,2,702,352.3,335,674.76,0.5952,0.8919,1.02,1.2654
2020-10-30,2020,10,30,4,HK→US,HK,US,2,702,393.4,403,724.06,0.5952,0.8919,1.15,1.2654
2020-10-31,2020,10,31,5,HK→US,HK,US,2,702,278.8,261,586.6,0.5952,0.8919,0.92,1.2654
2020-11-01,2020,11,1,6,HK→US,HK,US,2,702,437.0,409,776.34,0.7063,0.8826,1.06,1.2688
2020-11-02,2020,11,2,0,HK→US,HK,US,2,702,394.0,344,724.74,0.7063,0.8826,1.05,1.2688
2020-11-03,2020,11,3,1,HK→US,HK,US,2,702,375.9,412,703.09,0.7063,0.8826,0.88,1.2688
2020-11-04,2020,11,4,2,HK→US,HK,US,2,702,364.4,379,689.28,0.7063,0.8826,0.92,1.2688
2020-11-05,2020,11,5,3,HK→US,HK,US,2,702,427.0,427,764.39,0.7063,0.8826,1.02,1.2688
2020-11-06,2020,11,6,4,HK→US,HK,US,2,702,416.4,402,751.68,0.7063,0.8826,1.15,1.2688
2020-11-07,2020,11,7,5,HK→US,HK,US,2,702,405.4,427,738.49,0.7063,0.8826,0.92,1.2688
2020-11-08,2020,11,8,6,HK→US,HK,US,2,702,444.3,461,785.15,0.7063,0.8826,1.06,1.2688
2020-11-09,2020,11,9,0,HK→US,HK,US,2,702,406.1,377,739.29,0.7063,0.8826,1.05,1.2688
2020-11-10,2020,11,10,1,HK→US,HK,US,2,702,380.8,342,709.0,0.7063,0.8826,0.88,1.2688
2020-11-11,2020,11,11,2,HK→US,HK,US,2,702,362.9,374,687.45,0.7063,0.8826,0.92,1.2688
2020-11-12,2020,11,12,3,HK→US,HK,US,2,702,458.1,470,801.72,0.7063,0.8826,1.02,1.2688
2020-11-13,2020,11,13,4,HK→US,HK,US,2,702,444.1,445,784.87,0.7063,0.8826,1.15,1.2688
2020-11-14,2020,11,14,5,HK→US,HK,US,2,702,346.9,366,668.23,0.7063,0.8826,0.92,1.2688
2020-11-15,2020,11,15,6,HK→US,HK,US,2,702,442.5,426,783.0,0.7063,0.8826,1.06,1.2688
2020-11-16,2020,11,16,0,HK→US,HK,US,2,702,379.1,394,706.94,0.7063,0.8826,1.05,1.2688
2020-11-17,2020,11,17,1,HK→US,HK,US,2,702,362.2,353,686.65,0.7063,0.8826,0.88,1.2688
2020-11-18,2020,11,18,2,HK→US,HK,US,2,702,365.7,357,690.81,0.7063,0.8826,0.92,1.2688
2020-11-19,2020,11,19,3,HK→US,HK,US,2,702,413.0,389,747.59,0.7063,0.8826,1.02,1.2688
2020-11-20,2020,11,20,4,HK→US,HK,US,2,702,445.7,471,786.85,0.7063,0.8826,1.15,1.2688
2020-11-21,2020,11,21,5,HK→US,HK,US,2,702,350.1,343,672.11,0.7063,0.8826,0.92,1.2688
2020-11-22,2020,11,22,6,HK→US,HK,US,2,702,454.5,482,797.39,0.7063,0.8826,1.06,1.2688
2020-11-23,2020,11,23,0,HK→US,HK,US,2,702,338.7,347,658.4,0.7063,0.8826,1.05,1.2688
2020-11-24,2020,11,24,1,HK→US,HK,US,2,702,331.3,376,649.57,0.7063,0.8826,0.88,1.2688
2020-11-25,2020,11,25,2,HK→US,HK,US,2,702,355.8,374,678.98,0.7063,0.8826,0.92,1.2688
2020-11-26,2020,11,26,3,HK→US,HK,US,2,702,388.4,396,718.03,0.7063,0.8826,1.02,1.2688
2020-11-27,2020,11,27,4,HK→US,HK,US,2,702,434.1,481,772.91,0.7063,0.8826,1.15,1.2688
2020-11-28,2020,11,28,5,HK→US,HK,US,2,702,386.3,412,715.57,0.7063,0.8826,0.92,1.2688
2020-11-29,2020,11,29,6,HK→US,HK,US,2,702,481.7,483,830.05,0.7063,0.8826,1.06,1.2688
2020-11-30,2020,11,30,0,HK→US,HK,US,2,702,360.1,348,684.12,0.7063,0.8826,1.05,1.2688
2020-12-01,2020,12,1,1,HK→US,HK,US,2,702,430.2,430,768.23,0.7841,0.9048,0.88,1.2721
2020-12-02,2020,12,2,2,HK→US,HK,US,2,702,463.0,406,807.62,0.7841,0.9048,0.92,1.2721
2020-12-03,2020,12,3,3,HK→US,HK,US,2,702,441.3,450,781.59,0.7841,0.9048,1.02,1.2721
2020-12-04,2020,12,4,4,HK→US,HK,US,2,702,499.8,527,851.81,0.7841,0.9048,1.15,1.2721
2020-12-05,2020,12,5,5,HK→US,HK,US,2,702,384.9,387,713.85,0.7841,0.9048,0.92,1.2721
2020-12-06,2020,12,6,6,HK→US,HK,US,2,702,496.8,523,848.16,0.7841,0.9048,1.06,1.2721
2020-12-07,2020,12,7,0,HK→US,HK,US,2,702,496.0,510,847.24,0.7841,0.9048,1.05,1.2721
2020-12-08,2020,12,8,1,HK→US,HK,US,2,702,421.0,439,757.16,0.7841,0.9048,0.88,1.2721
2020-12-09,2020,12,9,2,HK→US,HK,US,2,702,396.4,372,727.69,0.7841,0.9048,0.92,1.2721
2020-12-10,2020,12,10,3,HK→US,HK,US,2,702,495.9,463,847.07,0.7841,0.9048,1.02,1.2721
2020-12-11,2020,12,11,4,HK→US,HK,US,2,702,491.8,492,842.21,0.7841,0.9048,1.15,1.2721
2020-12-12,2020,12,12,5,HK→US,HK,US,2,702,423.8,430,760.56,0.7841,0.9048,0.92,1.2721
2020-12-13,2020,12,13,6,HK→US,HK,US,2,702,461.3,478,805.59,0.7841,0.9048,1.06,1.2721
2020-12-14,2020,12,14,0,HK→US,HK,US,2,702,438.9,427,778.66,0.7841,0.9048,1.05,1.2721
2020-12-15,2020,12,15,1,HK→US,HK,US,2,702,433.4,409,772.05,0.7841,0.9048,0.88,1.2721
2020-12-16,2020,12,16,2,HK→US,HK,US,2,702,425.0,439,761.96,0.7841,0.9048,0.92,1.2721
2020-12-17,2020,12,17,3,HK→US,HK,US,2,702,473.2,455,819.78,0.7841,0.9048,1.02,1.2721
2020-12-18,2020,12,18,4,HK→US,HK,US,2,702,542.8,607,903.33,0.7841,0.9048,1.15,1.2721
2020-12-19,2020,12,19,5,HK→US,HK,US,2,702,435.6,448,774.76,0.7841,0.9048,0.92,1.2721
2020-12-20,2020,12,20,6,HK→US,HK,US,2,702,468.0,520,813.64,0.7841,0.9048,1.06,1.2721
2020-12-21,2020,12,21,0,HK→US,HK,US,2,702,393.7,373,724.5,0.7841,0.9048,1.05,1.2721
2020-12-22,2020,12,22,1,HK→US,HK,US,2,702,358.4,337,682.03,0.7841,0.9048,0.88,1.2721
2020-12-23,2020,12,23,2,HK→US,HK,US,2,702,402.8,390,735.37,0.7841,0.9048,0.92,1.2721
2020-12-24,2020,12,24,3,HK→US,HK,US,2,702,499.5,467,851.42,0.7841,0.9048,1.02,1.2721
2020-12-25,2020,12,25,4,HK→US,HK,US,2,702,440.0,435,779.97,0.7841,0.9048,1.15,1.2721
2020-12-26,2020,12,26,5,HK→US,HK,US,2,702,400.0,452,732.06,0.7841,0.9048,0.92,1.2721
2020-12-27,2020,12,27,6,HK→US,HK,US,2,702,496.6,495,847.89,0.7841,0.9048,1.06,1.2721
2020-12-28,2020,12,28,0,HK→US,HK,US,2,702,380.6,404,708.7,0.7841,0.9048,1.05,1.2721
2020-12-29,2020,12,29,1,HK→US,HK,US,2,702,401.0,417,733.16,0.7841,0.9048,0.88,1.2721
2020-12-30,2020,12,30,2,HK→US,HK,US,2,702,418.9,405,754.71,0.7841,0.9048,0.92,1.2721
2020-12-31,2020,12,31,3,HK→US,HK,US,2,702,437.3,447,776.81,0.7841,0.9048,1.02,1.2721
2021-01-01,2021,1,1,4,HK→US,HK,US,2,702,574.0,553,940.77,0.8554,0.901,1.15,1.2755
2021-01-02,2021,1,2,5,HK→US,HK,US,2,702,487.3,484,836.76,0.8554,0.901,0.92,1.2755
2021-01-03,2021,1,3,6,HK→US,HK,US,2,702,489.5,498,839.41,0.8554,0.901,1.06,1.2755
2021-01-04,2021,1,4,0,HK→US,HK,US,2,702,510.9,532,865.07,0.8554,0.901,1.05,1.2755
2021-01-05,2021,1,5,1,HK→US,HK,US,2,702,378.5,370,706.2,0.8554,0.901,0.88,1.2755
2021-01-06,2021,1,6,2,HK→US,HK,US,2,702,434.7,449,773.69,0.8554,0.901,0.92,1.2755
2021-01-07,2021,1,7,3,HK→US,HK,US,2,702,538.4,529,898.02,0.8554,0.901,1.02,1.2755
2021-01-08,2021,1,8,4,HK→US,HK,US,2,702,536.7,530,896.08,0.8554,0.901,1.15,1.2755
2021-01-09,2021,1,9,5,HK→US,HK,US,2,702,447.7,436,789.21,0.8554,0.901,0.92,1.2755
2021-01-10,2021,1,10,6,HK→US,HK,US,2,702,515.5,509,870.6,0.8554,0.901,1.06,1.2755
2021-01-11,2021,1,11,0,HK→US,HK,US,2,702,505.6,497,858.73,0.8554,0.901,1.05,1.2755
2021-01-12,2021,1,12,1,HK→US,HK,US,2,702,431.8,472,770.17,0.8554,0.901,0.88,1.2755
2021-01-13,2021,1,13,2,HK→US,HK,US,2,702,453.8,423,796.5,0.8554,0.901,0.92,1.2755
2021-01-14,2021,1,14,3,HK→US,HK,US,2,702,486.8,502,836.15,0.8554,0.901,1.02,1.2755
2021-01-15,2021,1,15,4,HK→US,HK,US,2,702,518.6,530,874.32,0.8554,0.901,1.15,1.2755
2021-01-16,2021,1,16,5,HK→US,HK,US,2,702,469.3,458,815.1,0.8554,0.901,0.92,1.2755
2021-01-17,2021,1,17,6,HK→US,HK,US,2,702,491.3,495,841.55,0.8554,0.901,1.06,1.2755
2021-01-18,2021,1,18,0,HK→US,HK,US,2,702,489.6,471,839.51,0.8554,0.901,1.05,1.2755
2021-01-19,2021,1,19,1,HK→US,HK,US,2,702,436.8,445,776.15,0.8554,0.901,0.88,1.2755
2021-01-20,2021,1,20,2,HK→US,HK,US,2,702,469.4,424,815.33,0.8554,0.901,0.92,1.2755
2021-01-21,2021,1,21,3,HK→US,HK,US,2,702,539.4,486,899.3,0.8554,0.901,1.02,1.2755
2021-01-22,2021,1,22,4,HK→US,HK,US,2,702,595.5,585,966.62,0.8554,0.901,1.15,1.2755
2021-01-23,2021,1,23,5,HK→US,HK,US,2,702,459.3,462,803.14,0.8554,0.901,0.92,1.2755
2021-01-24,2021,1,24,6,HK→US,HK,US,2,702,539.7,575,899.63,0.8554,0.901,1.06,1.2755
2021-01-25,2021,1,25,0,HK→US,HK,US,2,702,594.0,583,964.75,0.8554,0.901,1.05,1.2755
2021-01-26,2021,1,26,1,HK→US,HK,US,2,702,404.6,400,737.58,0.8554,0.901,0.88,1.2755
2021-01-27,2021,1,27,2,HK→US,HK,US,2,702,467.5,478,813.0,0.8554,0.901,0.92,1.2755
2021-01-28,2021,1,28,3,HK→US,HK,US,2,702,444.9,418,785.84,0.8554,0.901,1.02,1.2755
2021-01-29,2021,1,29,4,HK→US,HK,US,2,702,505.2,492,858.22,0.8554,0.901,1.15,1.2755
2021-01-30,2021,1,30,5,HK→US,HK,US,2,702,386.8,396,716.12,0.8554,0.901,0.92,1.2755
2021-01-31,2021,1,31,6,HK→US,HK,US,2,702,524.1,490,880.94,0.8554,0.901,1.06,1.2755
2021-02-01,2021,2,1,0,HK→US,HK,US,2,702,551.7,575,914.04,0.8994,0.9638,1.05,1.2788
2021-02-02,2021,2,2,1,HK→US,HK,US,2,702,494.8,490,845.79,0.8994,0.9638,0.88,1.2788
2021-02-03,2021,2,3,2,HK→US,HK,US,2,702,552.3,553,914.8,0.8994,0.9638,0.92,1.2788
2021-02-04,2021,2,4,3,HK→US,HK,US,2,702,487.0,478,836.38,0.8994,0.9638,1.02,1.2788
2021-02-05,2021,2,5,4,HK→US,HK,US,2,702,630.8,647,1008.92,0.8994,0.9638,1.15,1.2788
2021-02-06,2021,2,6,5,HK→US,HK,US,2,702,457.2,460,800.68,0.8994,0.9638,0.92,1.2788
2021-02-07,2021,2,7,6,HK→US,HK,US,2,702,552.1,535,914.56,0.8994,0.9638,1.06,1.2788
2021-02-08,2021,2,8,0,HK→US,HK,US,2,702,584.3,607,953.12,0.8994,0.9638,1.05,1.2788
2021-02-09,2021,2,9,1,HK→US,HK,US,2,702,522.4,517,878.93,0.8994,0.9638,0.88,1.2788
2021-02-10,2021,2,10,2,HK→US,HK,US,2,702,447.1,471,788.56,0.8994,0.9638,0.92,1.2788
2021-02-11,2021,2,11,3,HK→US,HK,US,2,702,591.2,580,961.39,0.8994,0.9638,1.02,1.2788
2021-02-12,2021,2,12,4,HK→US,HK,US,2,702,637.1,611,1016.51,0.8994,0.9638,1.15,1.2788
2021-02-13,2021,2,13,5,HK→US,HK,US,2,702,516.9,481,872.26,0.8994,0.9638,0.92,1.2788
2021-02-14,2021,2,14,6,HK→US,HK,US,2,702,570.7,560,936.89,0.8994,0.9638,1.06,1.2788
2021-02-15,2021,2,15,0,HK→US,HK,US,2,702,616.5,582,991.82,0.8994,0.9638,1.05,1.2788
2021-02-16,2021,2,16,1,HK→US,HK,US,2,702,509.5,502,863.34,0.8994,0.9638,0.88,1.2788
2021-02-17,2021,2,17,2,HK→US,HK,US,2,702,537.0,545,896.44,0.8994,0.9638,0.92,1.2788
2021-02-18,2021,2,18,3,HK→US,HK,US,2,702,477.4,492,824.88,0.8994,0.9638,1.02,1.2788
2021-02-19,2021,2,19,4,HK→US,HK,US,2,702,660.0,658,1044.03,0.8994,0.9638,1.15,1.2788
2021-02-20,2021,2,20,5,HK→US,HK,US,2,702,483.2,479,831.84,0.8994,0.9638,0.92,1.2788
2021-02-21,2021,2,21,6,HK→US,HK,US,2,702,636.5,672,1015.8,0.8994,0.9638,1.06,1.2788
2021-02-22,2021,2,22,0,HK→US,HK,US,2,702,540.4,497,900.53,0.8994,0.9638,1.05,1.2788
2021-02-23,2021,2,23,1,HK→US,HK,US,2,702,435.5,429,774.62,0.8994,0.9638,0.88,1.2788
2021-02-24,2021,2,24,2,HK→US,HK,US,2,702,535.1,546,894.16,0.8994,0.9638,0.92,1.2788
2021-02-25,2021,2,25,3,HK→US,HK,US,2,702,548.3,562,909.96,0.8994,0.9638,1.02,1.2788
2021-02-26,2021,2,26,4,HK→US,HK,US,2,702,654.1,692,1036.93,0.8994,0.9638,1.15,1.2788
2021-02-27,2021,2,27,5,HK→US,HK,US,2,702,567.3,577,932.72,0.8994,0.9638,0.92,1.2788
2021-02-28,2021,2,28,6,HK→US,HK,US,2,702,574.9,534,941.9,0.8994,0.9638,1.06,1.2788
2021-03-01,2021,3,1,0,HK→US,HK,US,2,702,682.0,640,1070.43,0.9295,1.0362,1.05,1.2821
2021-03-02,2021,3,2,1,HK→US,HK,US,2,702,555.7,524,918.84,0.9295,1.0362,0.88,1.2821
2021-03-03,2021,3,3,2,HK→US,HK,US,2,702,511.1,543,865.32,0.9295,1.0362,0.92,1.2821
2021-03-04,2021,3,4,3,HK→US,HK,US,2,702,690.8,691,1080.96,0.9295,1.0362,1.02,1.2821
2021-03-05,2021,3,5,4,HK→US,HK,US,2,702,713.1,687,1107.73,0.9295,1.0362,1.15,1.2821
2021-03-06,2021,3,6,5,HK→US,HK,US,2,702,635.7,646,1014.81,0.9295,1.0362,0.92,1.2821
2021-03-07,2021,3,7,6,HK→US,HK,US,2,702,647.2,630,1028.66,0.9295,1.0362,1.06,1.2821
2021-03-08,2021,3,8,0,HK→US,HK,US,2,702,558.0,591,921.59,0.9295,1.0362,1.05,1.2821
2021-03-09,2021,3,9,1,HK→US,HK,US,2,702,544.9,580,905.86,0.9295,1.0362,0.88,1.2821
2021-03-10,2021,3,10,2,HK→US,HK,US,2,702,615.9,610,991.11,0.9295,1.0362,0.92,1.2821
2021-03-11,2021,3,11,3,HK→US,HK,US,2,702,698.5,676,1090.25,0.9295,1.0362,1.02,1.2821
2021-03-12,2021,3,12,4,HK→US,HK,US,2,702,786.7,833,1152.0,0.9295,1.0362,1.15,1.2821
2021-03-13,2021,3,13,5,HK→US,HK,US,2,702,551.4,567,913.69,0.9295,1.0362,0.92,1.2821
2021-03-14,2021,3,14,6,HK→US,HK,US,2,702,650.2,651,1032.27,0.9295,1.0362,1.06,1.2821
2021-03-15,2021,3,15,0,HK→US,HK,US,2,702,703.8,691,1096.54,0.9295,1.0362,1.05,1.2821
2021-03-16,2021,3,16,1,HK→US,HK,US,2,702,559.5,586,923.42,0.9295,1.0362,0.88,1.2821
2021-03-17,2021,3,17,2,HK→US,HK,US,2,702,564.1,581,928.89,0.9295,1.0362,0.92,1.2821
2021-03-18,2021,3,18,3,HK→US,HK,US,2,702,501.9,498,854.25,0.9295,1.0362,1.02,1.2821
