date,year,month,day,od_pair,market_country,dest_country,constrained_seats,latent_seats,total_capacity,censored_flights,em_seats,pd_seats,naive_seats,is_censored
2020-02-01,2020,2,1,GB→US,GB,US,396.0,397,702,0,396.0,396.0,396.0,0
2020-02-01,2020,2,1,HK→CA,HK,CA,454.0,455,792,0,454.0,454.0,454.0,0
2020-02-01,2020,2,1,HK→US,HK,US,490.0,491,702,0,490.0,490.0,490.0,0
2020-02-01,2020,2,1,JP→CA,JP,CA,348.0,347,516,0,348.0,348.0,348.0,0
2020-02-01,2020,2,1,JP→US,JP,US,1756.0,1757,2712,0,1756.0,1756.0,1756.0,0
2020-02-01,2020,2,1,KR→CA,KR,CA,442.0,444,516,0,442.0,442.0,442.0,0
2020-02-01,2020,2,1,KR→US,KR,US,1453.0,1500,1614,3,1538.9746362746607,1521.8326442114203,1453.0,1
2020-02-01,2020,2,1,SG→US,SG,US,811.0,829,934,1,839.1200428459432,833.2477552474706,811.0,1
2020-02-01,2020,2,1,TW→US,TW,US,1003.0,1004,1308,0,1003.0,1003.0,1003.0,0
2020-02-02,2020,2,2,AE→US,AE,US,911.0,911,982,0,911.0,911.0,911.0,0
2020-02-02,2020,2,2,AU→US,AU,US,3055.0,3140,3327,3,3170.876930857162,3144.711205102877,3055.0,1
2020-02-02,2020,2,2,CN→CA,CN,CA,504.0,595,516,2,549.7914369146016,540.6679709498719,504.0,1
2020-02-02,2020,2,2,CN→US,CN,US,2611.0,3191,2700,6,2792.177586631069,2757.0052488177957,2611.0,1
2020-02-02,2020,2,2,DE→US,DE,US,231.0,232,396,0,231.0,231.0,231.0,0
2020-02-02,2020,2,2,GB→US,GB,US,463.0,464,702,0,463.0,463.0,463.0,0
2020-02-02,2020,2,2,HK→CA,HK,CA,691.0,709,792,1,691.0,691.0,691.0,1
2020-02-02,2020,2,2,HK→US,HK,US,508.0,511,702,0,508.0,508.0,508.0,0
2020-02-02,2020,2,2,JP→CA,JP,CA,395.0,394,516,0,395.0,395.0,395.0,0
2020-02-02,2020,2,2,JP→US,JP,US,2003.0,2003,2712,0,2003.0,2003.0,2003.0,0
2020-02-02,2020,2,2,KR→CA,KR,CA,504.0,517,516,1,530.4261033787672,524.7138478103179,504.0,1
2020-02-02,2020,2,2,KR→US,KR,US,1498.0,1635,1614,2,1561.049128052974,1548.3820335544026,1498.0,1
2020-02-02,2020,2,2,SG→US,SG,US,879.0,935,934,2,920.4308434672948,911.4672429838502,879.0,1
2020-02-02,2020,2,2,TW→US,TW,US,1171.0,1186,1308,1,1171.0,1171.0,1171.0,1
2020-02-03,2020,2,3,AE→US,AE,US,855.0,855,982,0,855.0,855.0,855.0,0
2020-02-03,2020,2,3,AU→US,AU,US,3075.0,3122,3327,2,3136.017045113709,3122.1480823897555,3075.0,1
2020-02-03,2020,2,3,CN→CA,CN,CA,485.0,581,516,1,507.4061687564247,503.036133101538,485.0,1
2020-02-03,2020,2,3,CN→US,CN,US,2505.0,2558,2700,2,2563.4283700131364,2551.832646991612,2505.0,1
2020-02-03,2020,2,3,DE→US,DE,US,220.0,220,396,0,220.0,220.0,220.0,0
2020-02-03,2020,2,3,GB→US,GB,US,463.0,464,702,0,463.0,463.0,463.0,0
2020-02-03,2020,2,3,HK→CA,HK,CA,598.0,599,792,0,598.0,598.0,598.0,0
2020-02-03,2020,2,3,HK→US,HK,US,565.0,566,702,0,565.0,565.0,565.0,0
2020-02-03,2020,2,3,JP→CA,JP,CA,350.0,349,516,0,350.0,350.0,350.0,0
2020-02-03,2020,2,3,JP→US,JP,US,2113.0,2114,2712,0,2113.0,2113.0,2113.0,0
2020-02-03,2020,2,3,KR→CA,KR,CA,504.0,547,516,1,530.0960504486743,524.459573771479,504.0,1
2020-02-03,2020,2,3,KR→US,KR,US,1527.0,1659,1614,3,1612.0819596507552,1594.7830272456092,1527.0,1
2020-02-03,2020,2,3,SG→US,SG,US,884.0,891,934,1,912.6929136408868,906.6414714626046,884.0,1
2020-02-03,2020,2,3,TW→US,TW,US,1142.0,1148,1308,0,1142.0,1142.0,1142.0,0
2020-02-04,2020,2,4,AE→US,AE,US,899.0,902,982,0,899.0,899.0,899.0,0
2020-02-04,2020,2,4,AU→US,AU,US,2431.0,2423,3327,0,2431.0,2431.0,2431.0,0
2020-02-04,2020,2,4,CN→CA,CN,CA,504.0,546,516,2,550.298308787965,541.0087945197538,504.0,1
2020-02-04,2020,2,4,CN→US,CN,US,2454.0,2546,2700,2,2500.2218578624947,2490.8785343363734,2454.0,1
2020-02-04,2020,2,4,DE→US,DE,US,191.0,191,396,0,191.0,191.0,191.0,0
2020-02-04,2020,2,4,GB→US,GB,US,377.0,379,702,0,377.0,377.0,377.0,0
2020-02-04,2020,2,4,HK→CA,HK,CA,500.0,501,792,0,500.0,500.0,500.0,0
2020-02-04,2020,2,4,HK→US,HK,US,450.0,451,702,0,450.0,450.0,450.0,0
2020-02-04,2020,2,4,JP→CA,JP,CA,299.0,298,516,0,299.0,299.0,299.0,0
2020-02-04,2020,2,4,JP→US,JP,US,1687.0,1690,2712,0,1687.0,1687.0,1687.0,0
2020-02-04,2020,2,4,KR→CA,KR,CA,434.0,434,516,0,434.0,434.0,434.0,0
2020-02-04,2020,2,4,KR→US,KR,US,1469.0,1493,1614,1,1492.7260967699385,1487.993326110034,1469.0,1
2020-02-04,2020,2,4,SG→US,SG,US,725.0,715,934,0,725.0,725.0,725.0,0
2020-02-04,2020,2,4,TW→US,TW,US,928.0,928,1308,0,928.0,928.0,928.0,0
2020-02-05,2020,2,5,AE→US,AE,US,795.0,796,982,0,795.0,795.0,795.0,0
2020-02-05,2020,2,5,AU→US,AU,US,2960.0,2956,3327,0,2960.0,2960.0,2960.0,0
2020-02-05,2020,2,5,CN→CA,CN,CA,492.0,524,516,1,514.9909133551702,510.44661253993405,492.0,1
2020-02-05,2020,2,5,CN→US,CN,US,2589.0,2713,2700,3,2686.914213737233,2667.2272860428548,2589.0,1
2020-02-05,2020,2,5,DE→US,DE,US,220.0,221,396,0,220.0,220.0,220.0,0
2020-02-05,2020,2,5,GB→US,GB,US,446.0,447,702,0,446.0,446.0,446.0,0
2020-02-05,2020,2,5,HK→CA,HK,CA,559.0,561,792,0,559.0,559.0,559.0,0
2020-02-05,2020,2,5,HK→US,HK,US,497.0,498,702,0,497.0,497.0,497.0,0
2020-02-05,2020,2,5,JP→CA,JP,CA,303.0,302,516,0,303.0,303.0,303.0,0
2020-02-05,2020,2,5,JP→US,JP,US,1834.0,1837,2712,0,1834.0,1834.0,1834.0,0
2020-02-05,2020,2,5,KR→CA,KR,CA,418.0,417,516,0,418.0,418.0,418.0,0
2020-02-05,2020,2,5,KR→US,KR,US,1412.0,1428,1614,1,1451.1352855031528,1442.89452467899,1412.0,1
2020-02-05,2020,2,5,SG→US,SG,US,836.0,840,934,1,849.0215118831363,846.0129243661395,836.0,1
2020-02-05,2020,2,5,TW→US,TW,US,943.0,945,1308,0,943.0,943.0,943.0,0
2020-02-06,2020,2,6,AE→US,AE,US,869.0,872,982,0,869.0,869.0,869.0,0
2020-02-06,2020,2,6,AU→US,AU,US,2977.0,2995,3327,1,3005.5060467516796,2998.9311778442284,2977.0,1
2020-02-06,2020,2,6,CN→CA,CN,CA,504.0,579,516,2,551.3205027724196,541.729490347803,504.0,1
2020-02-06,2020,2,6,CN→US,CN,US,2616.0,2952,2700,6,2792.096635034206,2757.0615173510705,2616.0,1
2020-02-06,2020,2,6,DE→US,DE,US,286.0,286,396,0,286.0,286.0,286.0,0
2020-02-06,2020,2,6,GB→US,GB,US,454.0,454,702,0,454.0,454.0,454.0,0
2020-02-06,2020,2,6,HK→CA,HK,CA,621.0,622,792,0,621.0,621.0,621.0,0
2020-02-06,2020,2,6,HK→US,HK,US,553.0,554,702,0,553.0,553.0,553.0,0
2020-02-06,2020,2,6,JP→CA,JP,CA,389.0,388,516,0,389.0,389.0,389.0,0
2020-02-06,2020,2,6,JP→US,JP,US,1991.0,1992,2712,0,1991.0,1991.0,1991.0,0
2020-02-06,2020,2,6,KR→CA,KR,CA,501.0,531,516,1,527.0211134826409,521.3982531946879,501.0,1
2020-02-06,2020,2,6,KR→US,KR,US,1573.0,1711,1614,3,1660.2962499037149,1642.7026805246805,1573.0,1
2020-02-06,2020,2,6,SG→US,SG,US,895.0,910,934,2,934.6980913655042,926.1425407954723,895.0,1
2020-02-06,2020,2,6,TW→US,TW,US,1115.0,1151,1308,2,1115.0,1115.0,1115.0,1
2020-02-07,2020,2,7,AE→US,AE,US,929.0,1059,982,1,980.5426854241571,969.1088542287721,929.0,1
2020-02-07,2020,2,7,AU→US,AU,US,3123.0,3245,3327,3,3209.8938981273145,3190.5893119453794,3123.0,1
2020-02-07,2020,2,7,CN→CA,CN,CA,504.0,656,516,2,551.7956395448771,542.0549351819598,504.0,1
2020-02-07,2020,2,7,CN→US,CN,US,2634.0,3225,2700,7,2854.5634744499475,2810.86413981005,2634.0,1
2020-02-07,2020,2,7,DE→US,DE,US,296.0,296,396,0,296.0,296.0,296.0,0
2020-02-07,2020,2,7,GB→US,GB,US,511.0,513,702,0,511.0,511.0,511.0,0
2020-02-07,2020,2,7,HK→CA,HK,CA,659.0,659,792,0,659.0,659.0,659.0,0
2020-02-07,2020,2,7,HK→US,HK,US,480.0,480,702,0,480.0,480.0,480.0,0
2020-02-07,2020,2,7,JP→CA,JP,CA,474.0,473,516,0,474.0,474.0,474.0,0
2020-02-07,2020,2,7,JP→US,JP,US,2238.0,2242,2712,0,2238.0,2238.0,2238.0,0
2020-02-07,2020,2,7,KR→CA,KR,CA,504.0,601,516,2,556.8646239300494,545.3562183031256,504.0,1
2020-02-07,2020,2,7,KR→US,KR,US,1568.0,1990,1614,4,1693.5679211061356,1668.0044973187776,1568.0,1
2020-02-07,2020,2,7,SG→US,SG,US,895.0,910,934,2,934.8077605257859,926.1642797035471,895.0,1
2020-02-07,2020,2,7,TW→US,TW,US,1154.0,1156,1308,0,1154.0,1154.0,1154.0,0
2020-02-08,2020,2,8,AE→US,AE,US,860.0,857,982,0,860.0,860.0,860.0,0
2020-02-08,2020,2,8,AU→US,AU,US,2674.0,2668,3327,0,2674.0,2674.0,2674.0,0
2020-02-08,2020,2,8,CN→CA,CN,CA,468.0,484,516,1,492.5322109675265,487.4118044879208,468.0,1
2020-02-08,2020,2,8,CN→US,CN,US,2563.0,2630,2700,2,2615.9764178310256,2605.141610620936,2563.0,1
2020-02-08,2020,2,8,DE→US,DE,US,178.0,179,396,0,178.0,178.0,178.0,0
2020-02-08,2020,2,8,GB→US,GB,US,355.0,358,702,0,355.0,355.0,355.0,0
2020-02-08,2020,2,8,HK→CA,HK,CA,546.0,545,792,0,546.0,546.0,546.0,0
2020-02-08,2020,2,8,HK→US,HK,US,440.0,442,702,0,440.0,440.0,440.0,0
2020-02-08,2020,2,8,JP→CA,JP,CA,325.0,324,516,0,325.0,325.0,325.0,0
2020-02-08,2020,2,8,JP→US,JP,US,1873.0,1875,2712,0,1873.0,1873.0,1873.0,0
2020-02-08,2020,2,8,KR→CA,KR,CA,452.0,458,516,0,452.0,452.0,452.0,0
2020-02-08,2020,2,8,KR→US,KR,US,1401.0,1406,1614,0,1401.0,1401.0,1401.0,0
2020-02-08,2020,2,8,SG→US,SG,US,839.0,828,934,0,839.0,839.0,839.0,0
2020-02-08,2020,2,8,TW→US,TW,US,1129.0,1130,1308,0,1129.0,1129.0,1129.0,0
2020-02-09,2020,2,9,AE→US,AE,US,934.0,986,982,1,983.822815830883,972.3797719111668,934.0,1
2020-02-09,2020,2,9,AU→US,AU,US,3147.0,3324,3327,6,3373.907636457311,3321.9537490124194,3147.0,1
2020-02-09,2020,2,9,CN→CA,CN,CA,504.0,571,516,2,552.6375632017216,542.6296472393419,504.0,1
2020-02-09,2020,2,9,CN→US,CN,US,2601.0,2938,2700,6,2787.845995504611,2750.368016210794,2601.0,1
2020-02-09,2020,2,9,DE→US,DE,US,280.0,282,396,0,280.0,280.0,280.0,0
2020-02-09,2020,2,9,GB→US,GB,US,503.0,505,702,0,503.0,503.0,503.0,0
2020-02-09,2020,2,9,HK→CA,HK,CA,678.0,682,792,0,678.0,678.0,678.0,0
2020-02-09,2020,2,9,HK→US,HK,US,548.0,550,702,0,548.0,548.0,548.0,0
2020-02-09,2020,2,9,JP→CA,JP,CA,401.0,400,516,0,401.0,401.0,401.0,0
2020-02-09,2020,2,9,JP→US,JP,US,2120.0,2124,2712,0,2120.0,2120.0,2120.0,0
2020-02-09,2020,2,9,KR→CA,KR,CA,504.0,564,516,2,557.9549895990358,546.1153563239445,504.0,1
2020-02-09,2020,2,9,KR→US,KR,US,1512.0,1576,1614,1,1547.1226504595516,1540.1607724895084,1512.0,1
2020-02-09,2020,2,9,SG→US,SG,US,852.0,919,934,2,894.1532757270809,884.9859541232219,852.0,1
2020-02-09,2020,2,9,TW→US,TW,US,1046.0,1049,1308,0,1046.0,1046.0,1046.0,0
2020-02-10,2020,2,10,AE→US,AE,US,902.0,906,982,0,902.0,902.0,902.0,0
2020-02-10,2020,2,10,AU→US,AU,US,2872.0,2896,3327,1,2899.8004004168397,2893.4884069229624,2872.0,1
2020-02-10,2020,2,10,CN→CA,CN,CA,485.0,502,516,1,509.0105265697802,504.14848627537447,485.0,1
2020-02-10,2020,2,10,CN→US,CN,US,2629.0,3021,2700,7,2854.8172346060983,2809.576620616303,2629.0,1
2020-02-10,2020,2,10,DE→US,DE,US,214.0,215,396,0,214.0,214.0,214.0,0
2020-02-10,2020,2,10,GB→US,GB,US,447.0,448,702,0,447.0,447.0,447.0,0
2020-02-10,2020,2,10,HK→CA,HK,CA,575.0,576,792,0,575.0,575.0,575.0,0
2020-02-10,2020,2,10,HK→US,HK,US,616.0,617,702,0,616.0,616.0,616.0,0
2020-02-10,2020,2,10,JP→CA,JP,CA,406.0,404,516,0,406.0,406.0,406.0,0
2020-02-10,2020,2,10,JP→US,JP,US,2121.0,2127,2712,0,2121.0,2121.0,2121.0,0
2020-02-10,2020,2,10,KR→CA,KR,CA,504.0,560,516,2,558.9943344708261,546.8122214805596,504.0,1
2020-02-10,2020,2,10,KR→US,KR,US,1557.0,1672,1614,4,1682.539514535565,1657.0057749747234,1557.0,1
2020-02-10,2020,2,10,SG→US,SG,US,860.0,922,934,2,900.2161611287985,891.4419278572035,860.0,1
2020-02-10,2020,2,10,TW→US,TW,US,1180.0,1188,1308,0,1180.0,1180.0,1180.0,0
2020-02-11,2020,2,11,AE→US,AE,US,935.0,951,982,1,985.5677687200553,974.461582787668,935.0,1
2020-02-11,2020,2,11,AU→US,AU,US,2765.0,2761,3327,0,2765.0,2765.0,2765.0,0
2020-02-11,2020,2,11,CN→CA,CN,CA,504.0,528,516,1,527.9997870333019,523.1214872011219,504.0,1
2020-02-11,2020,2,11,CN→US,CN,US,2550.0,2630,2700,2,2611.396697630181,2599.2070413497863,2550.0,1
2020-02-11,2020,2,11,DE→US,DE,US,175.0,175,396,0,175.0,175.0,175.0,0
2020-02-11,2020,2,11,GB→US,GB,US,419.0,419,702,0,419.0,419.0,419.0,0
2020-02-11,2020,2,11,HK→CA,HK,CA,512.0,511,792,0,512.0,512.0,512.0,0
2020-02-11,2020,2,11,HK→US,HK,US,472.0,474,702,0,472.0,472.0,472.0,0
2020-02-11,2020,2,11,JP→CA,JP,CA,331.0,330,516,0,331.0,331.0,331.0,0
2020-02-11,2020,2,11,JP→US,JP,US,1709.0,1713,2712,0,1709.0,1709.0,1709.0,0
2020-02-11,2020,2,11,KR→CA,KR,CA,465.0,465,516,0,465.0,465.0,465.0,0
2020-02-11,2020,2,11,KR→US,KR,US,1364.0,1365,1614,0,1364.0,1364.0,1364.0,0
2020-02-11,2020,2,11,SG→US,SG,US,787.0,776,934,0,787.0,787.0,787.0,0
2020-02-11,2020,2,11,TW→US,TW,US,995.0,995,1308,0,995.0,995.0,995.0,0
2020-02-12,2020,2,12,AE→US,AE,US,861.0,859,982,0,861.0,861.0,861.0,0
2020-02-12,2020,2,12,AU→US,AU,US,2801.0,2830,3327,1,2828.812546853874,2822.3831160467485,2801.0,1
2020-02-12,2020,2,12,CN→CA,CN,CA,504.0,636,516,2,553.3051098986034,543.0815440868821,504.0,1
2020-02-12,2020,2,12,CN→US,CN,US,2541.0,2756,2700,5,2715.081653466368,2679.954506507862,2541.0,1
2020-02-12,2020,2,12,DE→US,DE,US,217.0,218,396,0,217.0,217.0,217.0,0
2020-02-12,2020,2,12,GB→US,GB,US,344.0,346,702,0,344.0,344.0,344.0,0
2020-02-12,2020,2,12,HK→CA,HK,CA,468.0,469,792,0,468.0,468.0,468.0,0
2020-02-12,2020,2,12,HK→US,HK,US,420.0,421,702,0,420.0,420.0,420.0,0
2020-02-12,2020,2,12,JP→CA,JP,CA,316.0,315,516,0,316.0,316.0,316.0,0
2020-02-12,2020,2,12,JP→US,JP,US,1717.0,1721,2712,0,1717.0,1717.0,1717.0,0
2020-02-12,2020,2,12,KR→CA,KR,CA,493.0,502,516,1,520.1563009144518,514.1449247697482,493.0,1
2020-02-12,2020,2,12,KR→US,KR,US,1546.0,1612,1614,2,1608.9290919726582,1595.9435258276428,1546.0,1
2020-02-12,2020,2,12,SG→US,SG,US,783.0,772,934,0,783.0,783.0,783.0,0
2020-02-12,2020,2,12,TW→US,TW,US,1002.0,1004,1308,0,1002.0,1002.0,1002.0,0
2020-02-13,2020,2,13,AE→US,AE,US,783.0,779,982,0,783.0,783.0,783.0,0
2020-02-13,2020,2,13,AU→US,AU,US,2689.0,2687,3327,0,2689.0,2689.0,2689.0,0
2020-02-13,2020,2,13,CN→CA,CN,CA,504.0,593,516,2,553.588756333204,543.2725651569622,504.0,1
2020-02-13,2020,2,13,CN→US,CN,US,2539.0,2712,2700,4,2654.7403485492455,2631.01268429769,2539.0,1
2020-02-13,2020,2,13,DE→US,DE,US,190.0,191,396,0,190.0,190.0,190.0,0
2020-02-13,2020,2,13,GB→US,GB,US,443.0,445,702,0,443.0,443.0,443.0,0
2020-02-13,2020,2,13,HK→CA,HK,CA,524.0,527,792,0,524.0,524.0,524.0,0
2020-02-13,2020,2,13,HK→US,HK,US,552.0,554,702,0,552.0,552.0,552.0,0
2020-02-13,2020,2,13,JP→CA,JP,CA,360.0,360,516,0,360.0,360.0,360.0,0
2020-02-13,2020,2,13,JP→US,JP,US,2020.0,2025,2712,0,2020.0,2020.0,2020.0,0
2020-02-13,2020,2,13,KR→CA,KR,CA,467.0,501,516,1,494.3710515293706,488.2743648103856,467.0,1
2020-02-13,2020,2,13,KR→US,KR,US,1512.0,1560,1614,1,1540.5570645215168,1534.6847738463434,1512.0,1
2020-02-13,2020,2,13,SG→US,SG,US,908.0,953,934,3,963.2996854197639,951.0256892777531,908.0,1
2020-02-13,2020,2,13,TW→US,TW,US,1109.0,1113,1308,0,1109.0,1109.0,1109.0,0
2020-02-14,2020,2,14,AE→US,AE,US,944.0,962,982,1,994.6701630738623,983.5036662735414,944.0,1
2020-02-14,2020,2,14,AU→US,AU,US,3134.0,3362,3327,5,3330.4620547115683,3285.954612394292,3134.0,1
2020-02-14,2020,2,14,CN→CA,CN,CA,504.0,585,516,2,553.8980850442103,543.4699228852583,504.0,1
2020-02-14,2020,2,14,CN→US,CN,US,2634.0,3463,2700,8,2893.4786981319166,2840.971758301048,2634.0,1
2020-02-14,2020,2,14,DE→US,DE,US,275.0,275,396,0,275.0,275.0,275.0,0
2020-02-14,2020,2,14,GB→US,GB,US,562.0,564,702,0,562.0,562.0,562.0,0
2020-02-14,2020,2,14,HK→CA,HK,CA,629.0,632,792,0,629.0,629.0,629.0,0
2020-02-14,2020,2,14,HK→US,HK,US,596.0,597,702,0,596.0,596.0,596.0,0
2020-02-14,2020,2,14,JP→CA,JP,CA,421.0,420,516,0,421.0,421.0,421.0,0
2020-02-14,2020,2,14,JP→US,JP,US,2413.0,2450,2712,1,2448.4722841341754,2441.5203067394777,2413.0,1
2020-02-14,2020,2,14,KR→CA,KR,CA,504.0,550,516,2,559.4423254341921,547.014946482422,504.0,1
2020-02-14,2020,2,14,KR→US,KR,US,1575.0,2030,1614,5,1725.0605121066126,1694.5563229466584,1575.0,1
2020-02-14,2020,2,14,SG→US,SG,US,884.0,894,934,1,913.5029324366949,907.1575937356088,884.0,1
2020-02-14,2020,2,14,TW→US,TW,US,1141.0,1170,1308,1,1141.0,1141.0,1141.0,1
2020-02-15,2020,2,15,AE→US,AE,US,847.0,843,982,0,847.0,847.0,847.0,0
2020-02-15,2020,2,15,AU→US,AU,US,2680.0,2682,3327,1,2707.734612770595,2701.324780384958,2680.0,1
2020-02-15,2020,2,15,CN→CA,CN,CA,480.0,487,516,1,505.01448291591174,499.81043136141506,480.0,1
2020-02-15,2020,2,15,CN→US,CN,US,2503.0,2755,2700,4,2634.1826647166154,2607.4684651731045,2503.0,1
2020-02-15,2020,2,15,DE→US,DE,US,239.0,239,396,0,239.0,239.0,239.0,0
2020-02-15,2020,2,15,GB→US,GB,US,440.0,442,702,0,440.0,440.0,440.0,0
2020-02-15,2020,2,15,HK→CA,HK,CA,580.0,581,792,0,580.0,580.0,580.0,0
2020-02-15,2020,2,15,HK→US,HK,US,497.0,498,702,0,497.0,497.0,497.0,0
2020-02-15,2020,2,15,JP→CA,JP,CA,340.0,341,516,0,340.0,340.0,340.0,0
2020-02-15,2020,2,15,JP→US,JP,US,1794.0,1796,2712,0,1794.0,1794.0,1794.0,0
2020-02-15,2020,2,15,KR→CA,KR,CA,475.0,475,516,0,475.0,475.0,475.0,0
2020-02-15,2020,2,15,KR→US,KR,US,1561.0,1609,1614,2,1624.8942482095172,1611.6036161121601,1561.0,1
2020-02-15,2020,2,15,SG→US,SG,US,860.0,864,934,1,889.5029324366949,883.1575937356087,860.0,1
2020-02-15,2020,2,15,TW→US,TW,US,997.0,999,1308,0,997.0,997.0,997.0,0
2020-02-16,2020,2,16,AE→US,AE,US,908.0,912,982,0,908.0,908.0,908.0,0
2020-02-16,2020,2,16,AU→US,AU,US,3032.0,3060,3327,2,3090.640445616249,3077.59362315863,3032.0,1
2020-02-16,2020,2,16,CN→CA,CN,CA,504.0,549,516,1,529.3424076640842,524.0376412352592,504.0,1
2020-02-16,2020,2,16,CN→US,CN,US,2600.0,3117,2700,6,2807.432071999171,2765.4846201814157,2600.0,1
2020-02-16,2020,2,16,DE→US,DE,US,252.0,251,396,0,252.0,252.0,252.0,0
2020-02-16,2020,2,16,GB→US,GB,US,458.0,460,702,0,458.0,458.0,458.0,0
2020-02-16,2020,2,16,HK→CA,HK,CA,527.0,529,792,0,527.0,527.0,527.0,0
2020-02-16,2020,2,16,HK→US,HK,US,496.0,498,702,0,496.0,496.0,496.0,0
2020-02-16,2020,2,16,JP→CA,JP,CA,361.0,361,516,0,361.0,361.0,361.0,0
2020-02-16,2020,2,16,JP→US,JP,US,1939.0,1943,2712,0,1939.0,1939.0,1939.0,0
2020-02-16,2020,2,16,KR→CA,KR,CA,504.0,627,516,2,560.0614025792294,547.4114741082931,504.0,1
2020-02-16,2020,2,16,KR→US,KR,US,1573.0,1712,1614,4,1695.4103635831082,1670.464775183299,1573.0,1
2020-02-16,2020,2,16,SG→US,SG,US,897.0,932,934,2,937.1404850605322,928.4033920991159,897.0,1
2020-02-16,2020,2,16,TW→US,TW,US,1062.0,1065,1308,0,1062.0,1062.0,1062.0,0
2020-02-17,2020,2,17,AE→US,AE,US,958.0,1115,982,2,1057.4914232949664,1035.2469180475464,958.0,1
2020-02-17,2020,2,17,AU→US,AU,US,3116.0,3233,3327,6,3315.5157246867648,3270.16471728532,3116.0,1
2020-02-17,2020,2,17,CN→CA,CN,CA,504.0,526,516,2,554.7737470227921,544.0713486452538,504.0,1
2020-02-17,2020,2,17,CN→US,CN,US,2634.0,3214,2700,8,2899.0328530764555,2844.7997301327596,2634.0,1
2020-02-17,2020,2,17,DE→US,DE,US,274.0,275,396,0,274.0,274.0,274.0,0
2020-02-17,2020,2,17,GB→US,GB,US,550.0,552,702,0,550.0,550.0,550.0,0
2020-02-17,2020,2,17,HK→CA,HK,CA,585.0,586,792,0,585.0,585.0,585.0,0
2020-02-17,2020,2,17,HK→US,HK,US,486.0,486,702,0,486.0,486.0,486.0,0
2020-02-17,2020,2,17,JP→CA,JP,CA,376.0,375,516,0,376.0,376.0,376.0,0
2020-02-17,2020,2,17,JP→US,JP,US,2042.0,2058,2712,1,2064.058065439833,2059.7591083052653,2042.0,1
2020-02-17,2020,2,17,KR→CA,KR,CA,447.0,539,516,1,475.4442975928496,468.982888552468,447.0,1
2020-02-17,2020,2,17,KR→US,KR,US,1573.0,1769,1614,4,1702.805284741045,1675.9798868645457,1573.0,1
2020-02-17,2020,2,17,SG→US,SG,US,899.0,945,934,3,952.7219724201157,940.8342772324511,899.0,1
2020-02-17,2020,2,17,TW→US,TW,US,1120.0,1173,1308,1,1120.0,1120.0,1120.0,1
2020-02-18,2020,2,18,AE→US,AE,US,809.0,806,982,0,809.0,809.0,809.0,0
2020-02-18,2020,2,18,AU→US,AU,US,2721.0,2716,3327,0,2721.0,2721.0,2721.0,0
2020-02-18,2020,2,18,CN→CA,CN,CA,464.0,465,516,0,464.0,464.0,464.0,0
2020-02-18,2020,2,18,CN→US,CN,US,2484.0,2600,2700,2,2566.2319551589053,2548.984848303874,2484.0,1
2020-02-18,2020,2,18,DE→US,DE,US,220.0,220,396,0,220.0,220.0,220.0,0
2020-02-18,2020,2,18,GB→US,GB,US,377.0,378,702,0,377.0,377.0,377.0,0
2020-02-18,2020,2,18,HK→CA,HK,CA,511.0,513,792,0,511.0,511.0,511.0,0
2020-02-18,2020,2,18,HK→US,HK,US,402.0,404,702,0,402.0,402.0,402.0,0
2020-02-18,2020,2,18,JP→CA,JP,CA,312.0,312,516,0,312.0,312.0,312.0,0
2020-02-18,2020,2,18,JP→US,JP,US,1581.0,1582,2712,0,1581.0,1581.0,1581.0,0
2020-02-18,2020,2,18,KR→CA,KR,CA,444.0,443,516,0,444.0,444.0,444.0,0
2020-02-18,2020,2,18,KR→US,KR,US,1383.0,1389,1614,0,1383.0,1383.0,1383.0,0
2020-02-18,2020,2,18,SG→US,SG,US,806.0,797,934,0,806.0,806.0,806.0,0
2020-02-18,2020,2,18,TW→US,TW,US,985.0,987,1308,0,985.0,985.0,985.0,0
2020-02-19,2020,2,19,AE→US,AE,US,902.0,928,982,1,950.2112818386909,939.3539866029759,902.0,1
2020-02-19,2020,2,19,AU→US,AU,US,2633.0,2627,3327,0,2633.0,2633.0,2633.0,0
2020-02-19,2020,2,19,CN→CA,CN,CA,460.0,465,516,0,460.0,460.0,460.0,0
2020-02-19,2020,2,19,CN→US,CN,US,2311.0,2430,2700,1,2350.9635534594536,2342.6327521945036,2311.0,1
2020-02-19,2020,2,19,DE→US,DE,US,214.0,215,396,0,214.0,214.0,214.0,0
2020-02-19,2020,2,19,GB→US,GB,US,351.0,352,702,0,351.0,351.0,351.0,0
2020-02-19,2020,2,19,HK→CA,HK,CA,509.0,512,792,0,509.0,509.0,509.0,0
2020-02-19,2020,2,19,HK→US,HK,US,446.0,445,702,0,446.0,446.0,446.0,0
2020-02-19,2020,2,19,JP→CA,JP,CA,360.0,361,516,0,360.0,360.0,360.0,0
2020-02-19,2020,2,19,JP→US,JP,US,1834.0,1834,2712,0,1834.0,1834.0,1834.0,0
2020-02-19,2020,2,19,KR→CA,KR,CA,407.0,406,516,0,407.0,407.0,407.0,0
2020-02-19,2020,2,19,KR→US,KR,US,1506.0,1557,1614,3,1600.719213869428,1580.7887604274965,1506.0,1
2020-02-19,2020,2,19,SG→US,SG,US,816.0,810,934,0,816.0,816.0,816.0,0
2020-02-19,2020,2,19,TW→US,TW,US,939.0,939,1308,0,939.0,939.0,939.0,0
